geometry_id,subject,unit,model,layer,score_hash,split_hash,seed_hash,n_total,n_pcs,n_train,config_path,cache_path,xtransform_path,readout_path
resnet50_clip__.layer4.Bottleneck0__972f01c801,paul_20250428-20250430,40,resnet50_clip,.layer4.Bottleneck0,38c357cb441a3a90,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_clip_Ch40_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit40_resnet50_clip.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_clip_Ch40_Xtfmer_.layer4.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_clip_Ch40_readout_.layer4.Bottleneck0_pca750_RidgeCV.pth
resnet50_clip__.layer4.Bottleneck0__972f01c801,paul_20250428-20250430,47,resnet50_clip,.layer4.Bottleneck0,38c357cb441a3a90,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_clip_Ch47_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit47_resnet50_clip.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_clip_Ch47_Xtfmer_.layer4.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_clip_Ch47_readout_.layer4.Bottleneck0_pca750_RidgeCV.pth
resnet50_clip__.layer4.Bottleneck1__9cfd21d4a8,paul_20250428-20250430,8,resnet50_clip,.layer4.Bottleneck1,3bbd0607de253d06,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_clip_Ch8_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit8_resnet50_clip.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_clip_Ch08_Xtfmer_.layer4.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_clip_Ch08_readout_.layer4.Bottleneck1_pca750_RidgeCV.pth
resnet50_dino__.layer4.Bottleneck1__4435581331,paul_20250428-20250430,0,resnet50_dino,.layer4.Bottleneck1,5d9f31fa85a77529,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch0_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit0_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch00_Xtfmer_.layer4.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch00_readout_.layer4.Bottleneck1_pca750_RidgeCV.pth
resnet50_dino__.layer4.Bottleneck2__545b0410c3,paul_20250428-20250430,24,resnet50_dino,.layer4.Bottleneck2,ff664529ad28318e,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch24_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit24_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch24_Xtfmer_.layer4.Bottleneck2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch24_readout_.layer4.Bottleneck2_pca750_RidgeCV.pth
resnet50_dino__.layer4.Bottleneck1__4435581331,paul_20250428-20250430,40,resnet50_dino,.layer4.Bottleneck1,5d9f31fa85a77529,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch40_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit40_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch40_Xtfmer_.layer4.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch40_readout_.layer4.Bottleneck1_pca750_RidgeCV.pth
resnet50_dino__.layer4.Bottleneck1__4435581331,paul_20250428-20250430,47,resnet50_dino,.layer4.Bottleneck1,5d9f31fa85a77529,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch47_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit47_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch47_Xtfmer_.layer4.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch47_readout_.layer4.Bottleneck1_pca750_RidgeCV.pth
resnet50_dino__.layer4.Bottleneck2__545b0410c3,paul_20250428-20250430,8,resnet50_dino,.layer4.Bottleneck2,ff664529ad28318e,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch8_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit8_resnet50_dino.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch08_Xtfmer_.layer4.Bottleneck2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_dino_Ch08_readout_.layer4.Bottleneck2_pca750_RidgeCV.pth
resnet50_robust__.layer4.Bottleneck0__1fa2410d40,paul_20250428-20250430,0,resnet50_robust,.layer4.Bottleneck0,8d16ff2a4146ce7f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch0_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit0_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch00_Xtfmer_.layer4.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch00_readout_.layer4.Bottleneck0_pca750_RidgeCV.pth
resnet50_robust__.layer4.Bottleneck2__800a8492b7,paul_20250428-20250430,24,resnet50_robust,.layer4.Bottleneck2,f60b4bc475cb0b7c,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch24_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit24_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch24_Xtfmer_.layer4.Bottleneck2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch24_readout_.layer4.Bottleneck2_pca750_RidgeCV.pth
resnet50_robust__.layer4.Bottleneck0__1fa2410d40,paul_20250428-20250430,40,resnet50_robust,.layer4.Bottleneck0,8d16ff2a4146ce7f,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch40_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit40_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch40_Xtfmer_.layer4.Bottleneck0_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch40_readout_.layer4.Bottleneck0_pca750_RidgeCV.pth
resnet50_robust__.layer4.Bottleneck1__af37fa812c,paul_20250428-20250430,47,resnet50_robust,.layer4.Bottleneck1,20d6f84a7dde6bbc,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch47_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit47_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch47_Xtfmer_.layer4.Bottleneck1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch47_readout_.layer4.Bottleneck1_pca750_RidgeCV.pth
resnet50_robust__.layer4.Bottleneck2__800a8492b7,paul_20250428-20250430,8,resnet50_robust,.layer4.Bottleneck2,f60b4bc475cb0b7c,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch8_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit8_resnet50_robust.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch08_Xtfmer_.layer4.Bottleneck2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_resnet50_robust_Ch08_readout_.layer4.Bottleneck2_pca750_RidgeCV.pth
siglip2_vitb16__.trunk.blocks.Block6__ad891f0e7d,paul_20250428-20250430,0,siglip2_vitb16,.trunk.blocks.Block6,a0494067a0c41a0d,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch0_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit0_siglip2_vitb16.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch00_Xtfmer_.trunk.blocks.Block6_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch00_readout_.trunk.blocks.Block6_pca750_RidgeCV.pth
siglip2_vitb16__.trunk.blocks.Block9__6648294970,paul_20250428-20250430,24,siglip2_vitb16,.trunk.blocks.Block9,58a5b648b0725875,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch24_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit24_siglip2_vitb16.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch24_Xtfmer_.trunk.blocks.Block9_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch24_readout_.trunk.blocks.Block9_pca750_RidgeCV.pth
siglip2_vitb16__.trunk.blocks.Block7__9574be1a2b,paul_20250428-20250430,40,siglip2_vitb16,.trunk.blocks.Block7,dec2d04bebbec3d9,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch40_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit40_siglip2_vitb16.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch40_Xtfmer_.trunk.blocks.Block7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch40_readout_.trunk.blocks.Block7_pca750_RidgeCV.pth
siglip2_vitb16__.trunk.blocks.Block10__85aa744400,paul_20250428-20250430,47,siglip2_vitb16,.trunk.blocks.Block10,abc956b94343711e,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch47_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit47_siglip2_vitb16.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch47_Xtfmer_.trunk.blocks.Block10_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch47_readout_.trunk.blocks.Block10_pca750_RidgeCV.pth
siglip2_vitb16__.trunk.blocks.Block10__85aa744400,paul_20250428-20250430,8,siglip2_vitb16,.trunk.blocks.Block10,abc956b94343711e,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch8_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/paul_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_paul_20250428-20250430_unit8_siglip2_vitb16.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch08_Xtfmer_.trunk.blocks.Block10_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/paul_20250428-20250430/paul_20250428-20250430_siglip2_vitb16_Ch08_readout_.trunk.blocks.Block10_pca750_RidgeCV.pth
AlexNet_training_seed_01__.features.MaxPool2d12__2c79becce3,red_20250428-20250430,0,AlexNet_training_seed_01,.features.MaxPool2d12,8f843a1156591bed,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch0_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/red_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_red_20250428-20250430_unit0_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch00_Xtfmer_.features.MaxPool2d12_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch00_readout_.features.MaxPool2d12_pca750_RidgeCV.pth
AlexNet_training_seed_01__.features.MaxPool2d12__2c79becce3,red_20250428-20250430,15,AlexNet_training_seed_01,.features.MaxPool2d12,8f843a1156591bed,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch15_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/red_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_red_20250428-20250430_unit15_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch15_Xtfmer_.features.MaxPool2d12_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch15_readout_.features.MaxPool2d12_pca750_RidgeCV.pth
AlexNet_training_seed_01__.features.MaxPool2d12__2c79becce3,red_20250428-20250430,19,AlexNet_training_seed_01,.features.MaxPool2d12,8f843a1156591bed,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch19_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/red_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_red_20250428-20250430_unit19_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch19_Xtfmer_.features.MaxPool2d12_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch19_readout_.features.MaxPool2d12_pca750_RidgeCV.pth
AlexNet_training_seed_01__.features.MaxPool2d5__58a88f90ea,red_20250428-20250430,2,AlexNet_training_seed_01,.features.MaxPool2d5,c56da27f74a5f1e0,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch2_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/red_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_red_20250428-20250430_unit2_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch02_Xtfmer_.features.MaxPool2d5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch02_readout_.features.MaxPool2d5_pca750_RidgeCV.pth
AlexNet_training_seed_01__.features.ReLU11__4ac23bb22a,red_20250428-20250430,9,AlexNet_training_seed_01,.features.ReLU11,fa2bc0ed331e1510,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch9_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/red_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_red_20250428-20250430_unit9_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch09_Xtfmer_.features.ReLU11_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_AlexNet_training_seed_01_Ch09_readout_.features.ReLU11_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock8__a5217d79b5,red_20250428-20250430,0,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock8,6d3e636216696ab9,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/red_20250428-20250430/red_20250428-20250430_clipag_vitb32_Ch0_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/red_20250428-20250430/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_red_20250428-20250430_unit0_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_clipag_vitb32_Ch00_Xtfmer_.transformer.resblocks.ResidualAttentionBlock8_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/red_20250428-20250430/red_20250428-20250430_clipag_vitb32_Ch00_readout_.transformer.resblocks.ResidualAttentionBlock8_pca750_RidgeCV.pth
