pc,variance,mean_power,power_se,power_over_variance
2.150000000000000000e+02,3.099938909284827737e+00,1.349840033112344462e-01,2.140251629484994644e-02,4.354408498404117173e-02
2.160000000000000000e+02,3.094470526423612533e+00,1.400276687901299000e-01,2.358071057507569318e-02,4.525092987457365185e-02
2.170000000000000000e+02,3.090553563389097924e+00,1.403439371158071436e-01,1.797078439522234797e-02,4.541061471262970717e-02
2.180000000000000000e+02,3.086416056232797800e+00,1.456534837008376937e-01,2.225558080414000856e-02,4.719178524447500966e-02
2.190000000000000000e+02,3.070024987430099994e+00,1.560100527090108602e-01,2.426679925404959942e-02,5.081719313288259737e-02
2.200000000000000000e+02,3.065763236817518056e+00,1.604491790406529506e-01,2.672703686938190590e-02,5.233580242393756632e-02
2.210000000000000000e+02,3.059631594401886812e+00,1.317747550440624971e-01,2.322923336164545507e-02,4.306883066744594118e-02
2.220000000000000000e+02,3.049915690328980133e+00,1.473727647628882420e-01,2.144462714588085683e-02,4.832027496045041004e-02
2.230000000000000000e+02,3.040488970063501828e+00,1.375381597545773105e-01,1.890331244295596555e-02,4.523553977954564848e-02
2.240000000000000000e+02,3.026117284076358160e+00,1.483072442895841392e-01,1.991503094203322249e-02,4.900908668344987340e-02
2.250000000000000000e+02,3.022376988052407398e+00,1.516150141970644127e-01,1.395108823114271472e-02,5.016416376792352805e-02
2.260000000000000000e+02,3.018335256545639389e+00,1.471645396972681152e-01,2.628746258132107216e-02,4.875685674019256816e-02
2.270000000000000000e+02,3.007934610564369393e+00,1.484193945425183181e-01,1.582470490284265674e-02,4.934262667188461793e-02
2.280000000000000000e+02,3.002419660286971492e+00,1.472538732577889642e-01,1.980169698455214178e-02,4.904506695233751268e-02
2.290000000000000000e+02,2.998094373854037986e+00,1.359454759513109290e-01,1.788665405926142746e-02,4.534396152998799306e-02
2.300000000000000000e+02,2.986422648991652995e+00,1.432701805661242556e-01,2.640638788144459778e-02,4.797384610463577281e-02
